unit,pam_text,fil_text,emb_cosine,token_jaccard,char3_cosine,length_ratio,mutual_best,blended_score,reviewer_verdict,reviewer_notes
Utt_CommonExpressions.txt,Maligayang kebaitan pu kecayu.,Maligayang bati po.,0.8552,0.1667,0.426,0.75,False,0.664,Accept,Verified via dictionary alignment & score
Utt_CommonExpressions.txt,Nucarin ya pu ing terminal ning bus?,Saan ang terminal ng bus?,0.8245,0.2,0.5601,0.7143,False,0.6621,Accept,Verified via dictionary alignment & score
Utt_Educ.txt,Panatiliang malinis ing kecatamung silid-aralan.,Panatilihing malinis ang ating silid-aralan,0.706,0.3333,0.7013,1.0,False,0.6604,Review,"Partial dictionary match, manual review needed"
Utt_CommonExpressions.txt,Nucarin ya hu ing terminal ning bus?,Saan ang terminal ng bus?,0.8153,0.2,0.5601,0.7143,False,0.6566,Accept,Verified via dictionary alignment & score
Utt_Educ.txt,Iwasan ing paticdo-ticdo.,Iwasan ang patayu-tayo.,0.795,0.1429,0.5,1.0,False,0.6556,Accept,Verified via dictionary alignment & score
Iso_Ordinal.txt,Catlumpulu't pitung,ikadalawampu't pitong,0.7954,0.2,0.3504,1.0,False,0.6523,Review,"Partial dictionary match, manual review needed"
Utt_Letter.txt,Iti ausan deng ‘Pacto de Sangre’ ning Aring Sikatuna at nang Legaspi a pecacatauan ning Ari ning Espana.,Ito'y siyang tinatawag na 'Pacto de Sangre' ng haring Sikatuna at ni Legaspi na pinakakatawanan ng hari sa España.,0.7597,0.2143,0.5852,0.9474,False,0.6519,Review,"Partial dictionary match, manual review needed"
Iso_Ordinal.txt,Catlumpulu't limang,ikatatlumpu't lima,0.7525,0.2,0.5948,1.0,False,0.651,Review,"Partial dictionary match, manual review needed"
Utt_Medical.txt,Keni ya masakit?,Saan masakit?,0.798,0.25,0.5547,0.6667,False,0.6509,Review,"Partial dictionary match, manual review needed"
Utt_Greetings.txt,Maligayang kebaitan kecayu.,Maligayang bati.,0.8076,0.25,0.4903,0.6667,False,0.6502,Review,"Partial dictionary match, manual review needed"
Iso_Ordinal.txt,Caduampulu't apat,ikatatlumpu't apat,0.6728,0.5,0.4573,1.0,False,0.6494,Review,"Partial dictionary match, manual review needed"
Utt_News.txt,Ing utang ning Filipinas mibaba,Bumaba ang utang panlabas ng Pilipinas,0.8263,0.1,0.5011,0.8333,False,0.6492,Review,"Partial dictionary match, manual review needed"
Utt_Interrogatives.txt,Estudyanti ya wari I Michael?,Mag-aaral ba si Michael?,0.8453,0.1111,0.3411,0.8,False,0.6435,Review,"Partial dictionary match, manual review needed"
Utt_CommonExpressions.txt,Maligayang kebaitan pu kecayu.,Maligayang bati po sa inyo.,0.8371,0.125,0.3574,0.8,False,0.643,Review,"Partial dictionary match, manual review needed"
Utt_News.txt,Mitas na naman ing precio ning LPG,Ang presyo ng LPG ay ibinaba,0.8444,0.0833,0.3111,0.8571,False,0.6401,Review,"Partial dictionary match, manual review needed"
Iso_Ordinal.txt,Caduampulu't limang,ikatatlumpu't lima,0.7703,0.2,0.3785,1.0,False,0.64,Review,"Partial dictionary match, manual review needed"
Utt_CommonExpressions.txt,Maligayang kebaitan pu kecayu.,Maligayang bati ho sa inyo.,0.8318,0.125,0.3574,0.8,False,0.6398,Review,"Partial dictionary match, manual review needed"
Utt_Interrogatives.txt,Maganaca ya wari I Michelle?,Mabait ba si Michelle?,0.8143,0.125,0.4432,0.8,False,0.6379,Review,"Partial dictionary match, manual review needed"
Utt_Educ.txt,Pulutan ing basura.,Pulutin ang basura,0.7287,0.2,0.5948,1.0,False,0.6367,Accept,Verified via dictionary alignment & score
Utt_News.txt,Tinggap na neng PGMA ing resolucion ning PBC para caring programa king banuang aduang libut pitu,Tinanggap na ni PGMA ang resolusyon ng PBC para sa mga programa sa taong dalawang libo't pito,0.7489,0.1786,0.5698,0.9412,False,0.6362,Review,"Partial dictionary match, manual review needed"
Utt_Interrogatives.txt,Magaral ya wari I Michael?,Estudyante ba si Michael?,0.8239,0.125,0.353,0.8,False,0.6347,Review,"Partial dictionary match, manual review needed"
Utt_Interrogatives.txt,Nanu-nanu ing linutu nang Maricel?,Guro ba si Maricel?,0.8235,0.125,0.3408,0.8,False,0.6332,Review,"Partial dictionary match, manual review needed"
Utt_News.txt,Mangailangan ya ing gobiernong atlumpulu’t siam a bilyong dollar para caring proyecto niti,Mangangailangan ang gobyerno ng tatlumpu't siyam na bilyong dolyar para sa mga proyekto nito,0.7641,0.1154,0.5818,0.9286,False,0.6326,Review,"Partial dictionary match, manual review needed"
Utt_Greetings.txt,Maligayang Pascu at masaplalang bayung banua.,Maligayang Pasko at manígong bagong taon.,0.7401,0.2,0.4804,1.0,False,0.6321,Review,"Partial dictionary match, manual review needed"
Utt_Interrogatives.txt,Nucarin ya magaral I Maricel?,Guro ba si Maricel?,0.8121,0.125,0.3974,0.8,False,0.632,Review,"Partial dictionary match, manual review needed"
Utt_Interrogatives.txt,Talaturu ya wari I Maricel?,Guro ba si Maricel?,0.8049,0.125,0.4049,0.8,False,0.6284,Review,"Partial dictionary match, manual review needed"
Utt_News.txt,"Pamipaunlad ning economia ning bansa, pakinabangan da ding anggang sector",Pag-unlad ng ekonomiya ng bansa pakikinabangan ng lahat ng sektor,0.7721,0.0625,0.5257,1.0,False,0.6283,Review,"Partial dictionary match, manual review needed"
Utt_News.txt,Manatili ing matas a precio ning LPG,Mananatiling mataas ang presyo ng LPG,0.768,0.0833,0.6364,0.8571,False,0.6268,Review,"Partial dictionary match, manual review needed"
Utt_Interrogatives.txt,Nucarin na ngan penintun Ronald ing gamit na?,Nawawala ba ang gamit ni Ronald?,0.7935,0.1818,0.3791,0.75,False,0.6254,Review,"Partial dictionary match, manual review needed"
Utt_Interrogatives.txt,Magaral ya wari I Michael?,Mag-aaral ba si Michael?,0.7777,0.1111,0.5604,0.8,False,0.6249,Review,"Partial dictionary match, manual review needed"
Utt_Interrogatives.txt,Caninu ya ing bag a yan?,Magkano ang bag na iyan?,0.8055,0.1,0.3831,0.8333,False,0.6249,Review,"Partial dictionary match, manual review needed"
Utt_Educ.txt,Idapuc ing basura king basuraan.,Itapon ang basura sa basurahan.,0.7691,0.1111,0.4003,1.0,False,0.6237,Review,"Partial dictionary match, manual review needed"
Utt_News.txt,Ing pamibaba ning presyo ning LPG pegumpisan da neng patupad,Ibinaba uli ang presyo ng LPG,0.8176,0.1538,0.4092,0.6,False,0.6222,Accept,Verified via dictionary alignment & score
Utt_Interrogatives.txt,ucarin na ngan penintun Ronald ing gamit na?,Nawawala ba ang gamit ni Ronald?,0.7849,0.1818,0.3835,0.75,False,0.6207,Review,"Partial dictionary match, manual review needed"
Utt_Interrogatives.txt,Malaut ya wari ing bale nang Ronald?,Nawawala ba ang gamit ni Ronald?,0.8015,0.0833,0.3643,0.8571,False,0.6197,Review,"Partial dictionary match, manual review needed"
Utt_Interrogatives.txt,Nanu ing linutu nang Michelle?,Ano ang niluto ni Michelle?,0.7579,0.1111,0.4234,1.0,False,0.6193,Review,"Partial dictionary match, manual review needed"
Utt_News.txt,E naman mebanggit king balita nung magcanu asali ning Petron ing Caltex LPG,Hindi naman binanggit sa ulat kung magkano nabili ng Petron ang Caltex LPG.,0.7203,0.1818,0.5036,1.0,False,0.6189,Review,"Partial dictionary match, manual review needed"
Utt_News.txt,Dinagsa la ding dayuhang capitalista a mamuhunan king bansa,Dumagsa ang mga dayuhang kapitalista na namumuhanan sa bansa.,0.7296,0.125,0.5608,1.0,False,0.6189,Review,"Partial dictionary match, manual review needed"
Utt_Interrogatives.txt,Sali ya waring pamangan I Maricel?,Guro ba si Maricel?,0.822,0.1111,0.3594,0.6667,False,0.618,Review,"Partial dictionary match, manual review needed"
Utt_Greetings.txt,Paumanhin pu.,Pasensya na po.,0.9061,0.0,0.0716,0.6667,False,0.6175,Review,"Partial dictionary match, manual review needed"
Utt_Interrogatives.txt,Maganaca ya wari I Michelle?,Ano ang niluto ni Michelle?,0.7604,0.1111,0.378,1.0,False,0.6163,Review,"Partial dictionary match, manual review needed"
Utt_News.txt,Beba reng pasibayu ing precio ning LPG,Tumaas na naman ang presyo ng LPG,0.7872,0.0769,0.2772,1.0,False,0.6154,Review,"Partial dictionary match, manual review needed"
Utt_Greetings.txt,Maligayang Pascu pu at masaplalang bayung banua.,Maligayang Pasko po at manígong bagong taon.,0.7292,0.1667,0.4447,1.0,False,0.6153,Review,"Partial dictionary match, manual review needed"
Utt_Medical.txt,Sabian mu nung nucarin masakit,Sabihin mo kung saan masakit,0.727,0.1111,0.5559,1.0,False,0.614,Review,"Partial dictionary match, manual review needed"
Iso_Ordinal.txt,Catlumpulu't apat,ikadalawampu't apat,0.6157,0.5,0.4451,1.0,False,0.6139,Review,"Partial dictionary match, manual review needed"
Utt_News.txt,"Agpang cang PGMA, e ya miapectuan ning politica ing economia ning bansa","Ayon kay PGMA, hindi maapektuhan ng pulitika ang ekonomiya ng bansa",0.768,0.1053,0.4034,0.9167,False,0.6139,Review,"Partial dictionary match, manual review needed"
Utt_News.txt,Ing pamibaba ning presyo ning LPG pegumpisan da neng patupad,Ang presyo ng LPG ay ibinaba,0.8014,0.1538,0.4167,0.6,False,0.6133,Accept,Verified via dictionary alignment & score
Utt_News.txt,Ing pamibaba ning presyo ning LPG pegumpisan da neng patupad,Tumaas na naman ang presyo ng LPG,0.7907,0.1429,0.3889,0.7,False,0.6119,Review,"Partial dictionary match, manual review needed"
Utt_News.txt,Binaba ing utang panglual ning Filipinas,Bumaba ang utang panlabas ng Pilipinas,0.7331,0.0909,0.5379,1.0,False,0.6118,Review,"Partial dictionary match, manual review needed"
Utt_Greetings.txt,Maligayang Pascu pu.,Maligayang pagbátì.,0.7216,0.25,0.6156,0.6667,False,0.6112,Review,"Partial dictionary match, manual review needed"
Utt_News.txt,E naman mebanggit king balita nung magcanu asali ning Petron ing Caltex LPG,Binili ng Petron ang Caltex LPG,0.7985,0.1875,0.4835,0.4615,False,0.6111,Accept,Verified via dictionary alignment & score
Utt_Interrogatives.txt,Tigtig ya wari I Francisco?,Sinu-sino ang sasáma kay Francisco?,0.7607,0.1,0.3363,1.0,False,0.6101,Review,"Partial dictionary match, manual review needed"
Iso_Ordinal.txt,Calabing limang,ikatatlumpu't limang,0.7043,0.25,0.3586,1.0,False,0.6084,Review,"Partial dictionary match, manual review needed"
Utt_News.txt,Ing pamakilaban contra terorismo,Todo bantay laban sa terorismo,0.7617,0.125,0.4596,0.8,False,0.608,Review,"Partial dictionary match, manual review needed"
Utt_Educ.txt,Iyugse ing basura king basuraan.,Itapon ang basura sa basurahan.,0.7417,0.1111,0.4003,1.0,False,0.6073,Review,"Partial dictionary match, manual review needed"
Utt_Interrogatives.txt,Nucarin na ngan penintun Ronald ing gamit na?,Saan-saan hinanap ni Ronald ang gamit niya?,0.7465,0.1667,0.3814,0.875,False,0.6069,Review,"Partial dictionary match, manual review needed"
Utt_CommonExpressions.txt,Maligayang kebaitan hu kecayu.,Maligayang bati ho.,0.7598,0.1667,0.426,0.75,False,0.6068,Review,"Partial dictionary match, manual review needed"
Utt_News.txt,Beba reng pasibayu ing precio ning LPG,Ibinaba uli ang presyo ng LPG,0.7853,0.0833,0.3241,0.8571,False,0.606,Review,"Partial dictionary match, manual review needed"
Utt_Interrogatives.txt,Mawawala wari ing gamit nang Ronald?,Saan-saan hinanap ni Ronald ang gamit niya?,0.7381,0.1818,0.4067,0.8571,False,0.6056,Review,"Partial dictionary match, manual review needed"
Utt_Interrogatives.txt,Miglutu ya wari I Michelle sinigang?,Nagluto ba si Michelle ng sinigáng?,0.7283,0.0909,0.4928,1.0,False,0.6045,Review,"Partial dictionary match, manual review needed"
Utt_Interrogatives.txt,Obat tigtig ya I Francisco?,Tutugtog ba si Francisco?,0.7594,0.125,0.4315,0.8,False,0.6038,Review,"Partial dictionary match, manual review needed"
Utt_Medical.txt,Milaco wari iti agad?,Mawawala ba 'to agad?,0.7481,0.1429,0.244,1.0,False,0.6018,Review,"Partial dictionary match, manual review needed"
Utt_Interrogatives.txt,"Tigtig ya I Francisco, e wari?","Tutugtog ba si Francisco, o kakanta?",0.749,0.0909,0.3404,1.0,False,0.6016,Review,"Partial dictionary match, manual review needed"
Utt_Interrogatives.txt,Mawala ya wari ing gamit e Ronald?,Saan-saan hinanap ni Ronald ang gamit niya?,0.7251,0.1667,0.3254,1.0,False,0.6009,Review,"Partial dictionary match, manual review needed"
Utt_CommonExpressions.txt,Maligayang kebaitan hu kecayu.,Maligayang bati po.,0.7495,0.1667,0.426,0.75,False,0.6007,Review,"Partial dictionary match, manual review needed"
Utt_News.txt,Manatiling matatag ing economia ning bansa agiang king gulu ning politica,Nananatiling matatag ang ekonomiya ng bansa sa kabila ng mga gulo sa pulitika.,0.7424,0.1053,0.4926,0.8462,False,0.6004,Review,"Partial dictionary match, manual review needed"
Utt_News.txt,Malati yamu ing efecto ning ayun king pambansang economia ning Indonesia,Maliit lamang ang epekto ng lindol sa pambansang ekonomiya ng Indonesia.,0.7169,0.1111,0.4755,1.0,False,0.5999,Review,"Low similarity, verify semantics"
Utt_Interrogatives.txt,Okey yamu wari?,Okey ba siya?,0.7182,0.2,0.2864,1.0,False,0.5996,Review,"Low similarity, verify semantics"
STORY_folktales(PAM 5 files vs FIL Utt_Story.txt),"Pauli ning tagle nang sicanan at bilis ning cabayo inaus deng Hagibis, at manibat canita I Bernardo at Hagibis pane na lang miyayabe king pama masyal king cabunducan ning San Mateo.","Dahil sa taglay na lakas at bilis ang kabayo ay tinawag niyang si Hagibis, at mula nuon si Bernardo at si Hagibis ay laging magkasama sa pamamasyal sa kabundukan ng San Mateo.",0.6916,0.1667,0.5393,0.9688,False,0.5991,Review,"Low similarity, verify semantics"
Utt_Interrogatives.txt,Ninu-ninu ding tuki cang Francisco?,Sinu-sino ang sasáma kay Francisco?,0.727,0.1,0.4244,1.0,False,0.5987,Review,"Low similarity, verify semantics"
STORY_folktales(PAM 5 files vs FIL Utt_Story.txt),"Pauli ning tagle nang sicanan at bilis ning cabayo inaus deng Hagibis, at manibat canita I Bernardo at Hagibis pane na lang miyayabe king pama masyal king cabunducan ning San Mateo.",Dahil sa taglay na lakas at bilis ang kabayo ay tinawag niyang si Hagibis at mula nuon si Bernardo at si Hagibis ay laging magkasama sa pamamasyal sa kabundukan ng San Mateo.,0.6909,0.1667,0.5228,0.9688,False,0.597,Review,"Low similarity, verify semantics"
Utt_Interrogatives.txt,Magcanu ya ing bag a yan?,Magkano ang bag na iyan?,0.7462,0.1,0.4583,0.8333,False,0.5969,Review,"Low similarity, verify semantics"
Utt_CommonExpressions.txt,Bisa co pung mangan?,Gusto niyo pong kumain?,0.804,0.0,0.1399,1.0,False,0.5964,Review,"Low similarity, verify semantics"
Utt_Educ.txt,Magdalang lapis.,Kuhanin ang lapis,0.7287,0.25,0.4244,0.6667,False,0.5963,Review,"Low similarity, verify semantics"
Utt_Greetings.txt,Maligayang Pascu pu at masaplalang bayung banua.,Maligayang Pasko at manígong bagong taon.,0.7124,0.1818,0.4629,0.8571,False,0.5958,Review,"Low similarity, verify semantics"
Utt_Interrogatives.txt,Talaturu ya wari e Maricel?,Anu-ano ang niluto ni Maricel?,0.7435,0.1,0.2965,1.0,False,0.5957,Review,"Low similarity, verify semantics"
Utt_CommonExpressions.txt,Bisa cang mangan?,Gusto mong kumain?,0.8052,0.0,0.1179,1.0,False,0.5949,Review,"Low similarity, verify semantics"
Utt_News.txt,Beba reng pasibayu ing precio ning LPG,Mananatiling mataas ang presyo ng LPG,0.7708,0.0833,0.2985,0.8571,False,0.5947,Review,"Low similarity, verify semantics"
Utt_Interrogatives.txt,"Filipinu ya wari I James, o Americanu?","Si Michael ba ang kakanta, o si James?",0.7566,0.1667,0.1918,0.875,False,0.594,Review,"Low similarity, verify semantics"
Utt_Educ.txt,Tunggal-tunggal mu king CR.,Linisin mo ang CR.,0.7329,0.1429,0.2513,1.0,False,0.5934,Review,"Low similarity, verify semantics"
Utt_News.txt,Asaang baba ing utang panglual ning Filipinas,Bumaba ang utang panlabas ng Pilipinas,0.7329,0.0833,0.5095,0.8571,False,0.5931,Review,"Low similarity, verify semantics"
Iso_Ordinal.txt,Caduampulu't pitung,ikadalawampu't pitong,0.6875,0.2,0.4005,1.0,False,0.5926,Review,"Low similarity, verify semantics"
Utt_News.txt,Manatili ing matas a precio ning LPG,Tumaas na naman ang presyo ng LPG,0.7433,0.0769,0.3127,1.0,False,0.5926,Review,"Low similarity, verify semantics"
Utt_CommonExpressions.txt,Bisa co pung mangan?,Gusto niyo bang kumain?,0.7974,0.0,0.1399,1.0,False,0.5924,Review,"Low similarity, verify semantics"
Utt_Interrogatives.txt,Malaut ya wari ing bale nang Ronald?,Malayo ba ang bahay ni Ronald?,0.7432,0.0833,0.4394,0.8571,False,0.5923,Review,"Low similarity, verify semantics"
Utt_Greetings.txt,Pacensia na.,Pasensya na.,0.6258,0.3333,0.5,1.0,False,0.5921,Review,"Low similarity, verify semantics"
Utt_Interrogatives.txt,Talaturu ya wari I Maricel?,Anu-ano ang niluto ni Maricel?,0.7302,0.1,0.3336,1.0,False,0.5914,Review,"Low similarity, verify semantics"
Utt_News.txt,Manatili ing matas a precio ning LPG,Ibinaba uli ang presyo ng LPG,0.7623,0.0833,0.2961,0.8571,False,0.5894,Review,"Low similarity, verify semantics"
Utt_Medical.txt,Mayap a bengi Doctor,Magandang gabi po Doktor,0.7844,0.0,0.1826,1.0,False,0.5889,Review,"Low similarity, verify semantics"
Utt_Interrogatives.txt,Obat tigtig ya I Francisco?,"Tutugtog si Francisco, 'di ba?",0.7218,0.1111,0.3223,1.0,False,0.5875,Review,"Low similarity, verify semantics"
Utt_Interrogatives.txt,ucarin na ngan penintun Ronald ing gamit na?,Saan-saan hinanap ni Ronald ang gamit niya?,0.7135,0.1667,0.3858,0.875,False,0.5875,Review,"Low similarity, verify semantics"
Utt_Medical.txt,Magsugat ya pu ing balat na,Nagsusugat po ang balat niya,0.71,0.1,0.5661,0.8333,False,0.586,Review,"Low similarity, verify semantics"
Utt_News.txt,E ya maciadung meapectuan ning ayun ing pambansang economia ning Indonesia,Hindi masyadong naapektuhan ng lindol ang pambansang ekonomiya ng Indonesia,0.7059,0.1176,0.4806,0.9091,False,0.586,Review,"Low similarity, verify semantics"
Utt_Interrogatives.txt,Ninu-ninu ding tuki cang Francisco?,Tutugtog ba si Francisco?,0.7354,0.125,0.3889,0.8,False,0.5852,Review,"Low similarity, verify semantics"
Utt_Interrogatives.txt,Nanu ing linutu nang Michelle?,Nagluto ba si Michelle ng sinigáng?,0.7534,0.1,0.297,0.8333,False,0.5851,Review,"Low similarity, verify semantics"
Utt_Interrogatives.txt,Miglutu ya wari I Michelle sinigang?,Ano ang niluto ni Michelle?,0.7459,0.1,0.3381,0.8333,False,0.5847,Review,"Low similarity, verify semantics"
Utt_News.txt,Binarug ya ing utang ning gobierno king atlung trilyon at walumpulu’t siam a bilyung pesus,Pumalo ang utang ng gobyerno sa tatlong trilyon at walumpu't siyam na bilyong piso,0.684,0.1481,0.5136,0.9333,False,0.5847,Review,"Low similarity, verify semantics"
Utt_CommonExpressions.txt,Maligayang kebaitan hu kecayu.,Maligayang bati ho sa inyo.,0.7397,0.125,0.3574,0.8,False,0.5845,Review,"Low similarity, verify semantics"
Utt_Educ.txt,Isulat ing tacdang aralan.,Isulat ang pangalan sa papel.,0.7348,0.125,0.3849,0.8,False,0.5844,Review,"Low similarity, verify semantics"
Utt_News.txt,"Catunayan, sinabi ning BSP a cumpara ketang mengalabas a banua, binaba yang maigit metung a dollar ing singil king pamipadalang dollar","Katunayan sinabi ng BSP na kumpara noong mga nakaraang taon, bumaba ng mahigit isang dolyar ang singil sa pagpapadala ng dolyar.",0.7005,0.0909,0.4593,1.0,False,0.5844,Review,"Low similarity, verify semantics"
Utt_News.txt,Binarug ya ing utang ning gobierno king atlung trilyon at walumpulu’t siam a bilyung pesus,Pumalo ang utang ng gobyerno sa tatlong trilyon at walumpu't siyam na milyong piso,0.6895,0.1481,0.4741,0.9333,False,0.5841,Review,"Low similarity, verify semantics"
Utt_News.txt,"Casakitan king bansa, mibaba agpang cang PGMA",Kahirapan sa bansa bumaba ayon kay PGMA,0.6902,0.1667,0.3644,1.0,False,0.5839,Review,"Low similarity, verify semantics"
Utt_Medical.txt,Macananu yang mabalu ing sakit a yan?,Paano po matutukoy ang sakit na yan?,0.6831,0.1667,0.4062,1.0,False,0.5838,Review,"Low similarity, verify semantics"
Utt_News.txt,Binaba ing utang panglual ning Filipinas,Ang utang ng Pilipinas ay bumaba,0.6924,0.0909,0.5022,1.0,False,0.5838,Review,"Low similarity, verify semantics"
STORY_folktales(PAM 5 files vs FIL Utt_Story.txt),At nung tutuki ne ning cayang igpa king pamangasu anting alang nanu naman a puputputan nong Bernardo ding mapilan a pun ban macagauang dalan king masucal a cagubatan ning San Mateo.,At kapag isinasama siya ng ama sa pangangaso ay parang walang anuman na binubunot ni Bernardo ang ilang mga puno upang makagawa ng daanan sa masukal na kagubatan ng San Mateo.,0.7073,0.08,0.4335,1.0,False,0.5837,Review,"Low similarity, verify semantics"
Utt_Interrogatives.txt,Magcanu ya ing bag a yan?,Kanino ang bag na iyan?,0.7367,0.1,0.3831,0.8333,False,0.5837,Review,"Low similarity, verify semantics"
Utt_Interrogatives.txt,Nanu-nanu ing linutu nang Maricel?,Anu-ano ang niluto ni Maricel?,0.7024,0.1,0.4211,1.0,False,0.5835,Review,"Low similarity, verify semantics"
Utt_News.txt,Metung a ralan at aduampulut limang milyong pesus a pondu para king Gawad Kalinga,Isang daan at dalawampu't limang milyong pisong pondo para sa Gawad Kalinga,0.6315,0.3,0.5886,0.8571,False,0.5835,Review,"Low similarity, verify semantics"
Iso_Ordinal.txt,Caduampulu't apat,ikadalawampu't apat,0.5553,0.5,0.5008,1.0,False,0.5833,Review,"Low similarity, verify semantics"
Utt_Interrogatives.txt,Mawawala wari ing gamit nang Ronald?,Malayo ba ang bahay ni Ronald?,0.7164,0.0909,0.3503,1.0,False,0.5831,Review,"Low similarity, verify semantics"
Utt_Interrogatives.txt,Miglutu ya wari I Michelle sinigang?,Mabait ba si Michelle?,0.7695,0.1111,0.3243,0.6667,False,0.583,Review,"Low similarity, verify semantics"
Utt_News.txt,Ing presyu ning LPG mibaba,Ibinaba uli ang presyo ng LPG,0.7212,0.1,0.4629,0.8333,False,0.5823,Review,"Low similarity, verify semantics"
Utt_Interrogatives.txt,Magaral ya wari I Michael?,Paano nawala ang gamit ni Michael?,0.7475,0.1,0.3027,0.8333,False,0.5821,Review,"Low similarity, verify semantics"
Utt_Educ.txt,Ipasa na ing papil.,Ipasa na ang papel.,0.5783,0.3333,0.6842,1.0,False,0.582,Accept,Verified via dictionary alignment & score
Iso_Ordinal.txt,Calabing limang,ikadalawampu't limang,0.6514,0.25,0.4082,1.0,False,0.5817,Review,"Low similarity, verify semantics"
Iso_Ordinal.txt,Catlumpulu't lima,ikadalawampu't lima,0.5609,0.5,0.4451,1.0,False,0.5811,Review,"Low similarity, verify semantics"
Iso_Ordinal.txt,Catlumpulu't pitung,ikatatlumpu't siyam,0.6736,0.2,0.3684,1.0,False,0.581,Review,"Low similarity, verify semantics"
Utt_News.txt,"Agpang cang Bunye, malaus nang didinan pansin ning capamalan ing pamipalagu ning economia ning bansa","Ayon kay Bunye, patuloy na binibigyang pansin ng pamahalaan ang pagpapalago ng ekonomiya ng bansa",0.6805,0.1304,0.4625,1.0,False,0.5806,Review,"Low similarity, verify semantics"
Utt_News.txt,Ing utang ning Filipinas mibaba,Inaasahang bababa ang utang panlabas ng Pilipinas,0.7305,0.0909,0.5212,0.7143,False,0.58,Review,"Low similarity, verify semantics"
Utt_CommonExpressions.txt,Bisa cayu hung mangan?,Gusto niyo pong kumain?,0.7845,0.0,0.0889,1.0,False,0.5796,Review,"Low similarity, verify semantics"
Utt_Interrogatives.txt,Tigtig ya wari I Francisco?,"Tutugtog ba si Francisco, o kakanta?",0.7448,0.1,0.2942,0.8333,False,0.5796,Review,"Low similarity, verify semantics"
Utt_CommonExpressions.txt,Bisa cayu hung mangan?,Gusto niyo bang kumain?,0.7769,0.0,0.1334,1.0,False,0.5795,Review,"Low similarity, verify semantics"
Utt_News.txt,Binarug ya ing utang ning gobierno king atlung trilyon at walumpulut siam a bilyung pesus,Pumalo ang utang ng gobyerno sa tatlong trilyon at walumpu't siyam na bilyong piso,0.6859,0.1111,0.5168,0.9333,False,0.5788,Review,"Low similarity, verify semantics"
Utt_News.txt,Importacion ing mibangun king economia ning Filipinas,Importasyon ang mag-aahon sa ekonomiya ng Pilipinas.,0.7302,0.0,0.4041,1.0,False,0.5785,Review,"Low similarity, verify semantics"
Utt_CommonExpressions.txt,Bisa cang mangan?,Gusto niyo bang kumain?,0.8125,0.0,0.1564,0.75,False,0.5781,Review,"Low similarity, verify semantics"
Utt_Educ.txt,Isulat ing lagiu.,Isulat ang takdang aralin.,0.7252,0.1667,0.3466,0.75,False,0.5781,Review,"Low similarity, verify semantics"
Utt_News.txt,"Agpang cang PGMA, tecnologia ing fundacion ning pamipaunlad ning economia ning bansa",Sinisiguro ni PGMA ang patuloy na pag-unlad ng ekonomiya ng bansa,0.7138,0.1053,0.3699,0.9167,False,0.578,Review,"Low similarity, verify semantics"
Utt_Interrogatives.txt,Nucarin ya magaral I Maricel?,Anu-ano ang niluto ni Maricel?,0.7087,0.1,0.3273,1.0,False,0.5779,Review,"Low similarity, verify semantics"
Utt_Greetings.txt,Tanggapan ye pu ing kecaming taus pusung pamipasalamat!,Tanggapin po ninyo ang aming taós pusong pasasalamat!,0.7084,0.0,0.5155,1.0,False,0.5766,Review,"Low similarity, verify semantics"
Utt_Interrogatives.txt,Talaturu ya wari e Maricel?,Saan nag-aaral si Maricel?,0.7389,0.1111,0.3077,0.8,False,0.5763,Review,"Low similarity, verify semantics"
Utt_Interrogatives.txt,Obat tigtig ya I Francisco?,"Tutugtog ba si Francisco, o kakanta?",0.7388,0.1,0.2942,0.8333,False,0.576,Review,"Low similarity, verify semantics"
Utt_Interrogatives.txt,Okey ya wari?,OKey lang ba siya?,0.7358,0.1667,0.2615,0.75,False,0.5759,Review,"Low similarity, verify semantics"
Utt_Interrogatives.txt,Capilan la mikit king bale di Ronald?,Nawawala ba ang gamit ni Ronald?,0.7285,0.0833,0.3543,0.8571,False,0.5749,Review,"Low similarity, verify semantics"
Utt_Interrogatives.txt,Nanu ing gagawan ng Michael king bale?,Si Michael ba ang kumain ng mangga?,0.6768,0.1667,0.3531,1.0,False,0.5747,Review,"Low similarity, verify semantics"
Utt_CommonExpressions.txt,Sige pu.,Mabuti ho.,0.7894,0.0,0.0,1.0,False,0.5737,Review,"Low similarity, verify semantics"
Utt_News.txt,"Buung suporta ing babie ning DTI king pamipaunlad ding mitulduang OTOP ning Palawan, particular ing productong balubad","Buong suporta ang ibibigay ng DTI sa pagpapaunlad ng mga natukoy na otap ng palawan, partikular ang produktong kasuy.",0.6926,0.1071,0.472,0.8947,False,0.5736,Review,"Low similarity, verify semantics"
Utt_Greetings.txt,Maligayang kebaitan kecayu.,Maligayang kaarawan.,0.6809,0.25,0.4824,0.6667,False,0.5734,Review,"Low similarity, verify semantics"
Utt_Medical.txt,Ala pang panulu keng sakit a yan,Wala pang gamot sa sakit na 'yan,0.6201,0.2727,0.4669,1.0,False,0.5733,Accept,Verified via dictionary alignment & score
Iso_Ordinal.txt,Caduampulu't pitung,ikatatlumpu't pitong,0.6611,0.2,0.3591,1.0,False,0.5726,Review,"Low similarity, verify semantics"
Utt_Interrogatives.txt,"Filipinu ya I James, o Americanu?","Si Michael ba ang kakanta, o si James?",0.7321,0.1818,0.2062,0.75,False,0.5713,Review,"Low similarity, verify semantics"
