canonical_id,lang_code,source_name_normalized,prompt_family,prompt_label,prompt_ordinal,canonical_text,granularity,observed_variants,recorded_speaker_count,not_recorded_count,placeholder_like
pam_843314b47a30,PAM,Utt_Literature_Set03.txt,Utt,Literature_Set03,5,"Ninu mang curuzan a salu ata, Ima, table ne ning dine at mapilit yang lacunae.”",sentence,33,32,4,False
pam_c2405694720f,PAM,Utt_Literature_Set03.txt,Utt,Literature_Set03,6,Caring atlung aldo tutuqui pepalagnat deng maragul.,sentence,34,32,4,False
pam_01e4c4e87f70,PAM,Utt_Literature_Set03.txt,Utt,Literature_Set03,7,"Ah, atin yang aganaca! Ating quinumbira pala caya!",sentence,33,32,4,False
pam_6f7d0bf2328b,PAM,Utt_Literature_Set03.txt,Utt,Literature_Set03,8,"Munang sangcan caniting cayaduanan ya ing malicsi nang pamagtapat, at ing pamacamate na magdalang matimbang a matulid.",sentence,34,30,6,False
pam_18a835869f17,PAM,Utt_Literature_Set03.txt,Utt,Literature_Set03,9,"“Ique rugung calulu,” ñganang Nena, “angga na camimu qñg manenaya at mamaua qñg damla ding masicanan a antimo icayung pagmaragul na niting balen tamu.”",sentence,35,30,6,False
pam_59d8e7c0d801,PAM,Utt_Literature_Set03.txt,Utt,Literature_Set03,10,Iquit ne ning General at ing adua capatac a lua na memalisbis caring pisnina.,sentence,35,31,5,False
pam_eddada2aa030,PAM,Utt_Literature_Set03.txt,Utt,Literature_Set03,11,"Ing balen a ausan dang Masaya, masalapi at malabung diling balen ning provinciang Capampañgan. Ing comerciu at agricultura queting balen a iti mebinang magalo",sentence,36,30,6,False
pam_d3522bce069e,PAM,Utt_Literature_Set03.txt,Utt,Literature_Set03,12,"“Oh, magcamali cu, ane?” nganang misundu. Ding mata nang macatangad cacu manigapu la.”",sentence,32,29,7,False
pam_2660789f78bf,PAM,Utt_Literature_Set03.txt,Utt,Literature_Set03,13,Kalugura’nakung Juan king lugud ning metung a taung ustu sukad a pamisip at malualas a pusu. Kaluguran ke y Juan depot ing Balen balu ku kalugura’ne y Del Pilar.,sentence,35,28,8,False
pam_03cc47527d79,PAM,Utt_Literature_Set03.txt,Utt,Literature_Set03,14,"“Emilio,” pequibat ning babay, “nanupa ing burimung ilunus cu queca?’",sentence,34,33,3,False
pam_8be1ce6096a2,PAM,Utt_Literature_Set03.txt,Utt,Literature_Set03,15,"Inia sa y Nena ñgana, uling balamu atin yang panamdaman, cang Conrado: “Eca pa tauli cang Luzing, Acung paniualan mu balu que.",sentence,35,31,5,False
pam_a03ee914462b,PAM,Utt_Literature_Set03.txt,Utt,Literature_Set03,16,"Mibabaya ya wari mata qng mua at ngana, `Oyan, laclacan mung dili mu ing calupa mung marinat, animal.’",sentence,36,32,4,False
pam_021bc2881047,PAM,Utt_Literature_Set03.txt,Utt,Literature_Set03,17,Qñg metung o dalan a dane nang uanan ning pisamban carin ya macatalacad busal ding masalilung a acacia at aliua pang tanaman ing bale nang Luz Canlas.,sentence,36,30,6,False
pam_e4ca518fdc74,PAM,Utt_Literature_Set03.txt,Utt,Literature_Set03,18,"Ing Porac pilatane ning Masulput o del Carmen, Florida Blanca, at ing Angeles o Culiat.",sentence,36,30,6,False
pam_1538b2511427,PAM,Utt_Literature_Set03.txt,Utt,Literature_Set03,19,"“E ca mainge, magcang ating macarandam qng pamisabi ta.”",sentence,35,30,6,False
pam_25109e410eb1,PAM,Utt_Literature_Set03.txt,Utt,Literature_Set03,20,"Luguran me ing para mong tau, antimo king katawan mo.",sentence,36,30,6,False
pam_45a7540f9877,PAM,Utt_Literature_Set03.txt,Utt,Literature_Set03,21,At y Posung naman iniang iquit ke ena ayaguanta at gulping guli ñgana:,sentence,36,29,7,False
pam_2f8d4fdc2397,PAM,Utt_Literature_Set03.txt,Utt,Literature_Set03,22,"Ninu mo caya ing poetang mipunta na Porac at e dinalit cabud dimdam na at atañgalan ing cayang samiu, cule at leguan?",sentence,35,28,8,False
pam_0423c1301cd3,PAM,Utt_Literature_Set03.txt,Utt,Literature_Set03,23,"Lalu yang mipamulala iniang abalu na ing dapat ning asawa cu. Caibat cung asalita caya ing penugalia’nang Doru, nganang sinabi,",sentence,36,29,7,False
pam_abb4189a4ce2,PAM,Utt_Literature_Set03.txt,Utt,Literature_Set03,24,"“Capitan: queang sacan a yan, carinca mabat, e cuna ministil sabian qng yan ing sulut na ning balen metung mang balas alang mitatagan caring sundalus mu. Sulung na!”",sentence,36,26,10,False
pam_5751b34c9c83,PAM,Utt_Literature_Set03.txt,Utt,Literature_Set03,25,Caniamana ning tudtud qng taung danupan! DItac muman mau-ulu ya danup!,sentence,35,28,8,False
pam_820d8ef37ad6,PAM,Utt_Literature_Set03.txt,Utt,Literature_Set03,26,"Nun inia ñganang Posung a pusung, a bait canu Bamban, “a mamañgus atbu dapot alang piañgusan, at atlu pang subu epa ninanu man,” qñg y Don Cirilo Gozun",sentence,34,26,10,False
pam_038fbd3b0b2a,PAM,Utt_Literature_Set03.txt,Utt,Literature_Set03,27,"At nun gating maliari kaku kabang makawale ku kekayu, ing Dios yang misinup king kanakung caladua.’",sentence,34,28,8,False
pam_7323754e5c7c,PAM,Utt_Literature_Set03.txt,Utt,Literature_Set03,28,"Nung magmain ca aquit me itang metung a teatro a ñgeni maluñgcut, maratun at macasara na—qñg teatrung ita carin de legue itang “Alang Dios,” itang zarzuelang mecapaquiac cang Lidia,",sentence,34,27,9,False
pam_0bd1a411a90d,PAM,Utt_Literature_Set03.txt,Utt,Literature_Set03,29,Y Conrado dinucu ya. Caibat mipatiman ya. Ding amanu nang Posung Maniñgas pilasa nong mayap at macacalale—at peparalan qñg timbangan ning pamisip na nung tutu la,sentence,34,30,6,False
pam_6849e67d14d7,PAM,Utt_Literature_Set03.txt,Utt,Literature_Set03,30,"Palsintan cu ing tetaga’t na’t cabayanihan, at capilan man ecu micacunu qng matapang nang pusu,",sentence,34,26,10,False
pam_07943d2b7bf9,PAM,Utt_Literature_Set03.txt,Utt,Literature_Set03,31,“Alang marine! Mapanaco! Manlalasun! Anac!” ngana qng mesabing amanung Capampangan.,sentence,35,28,8,False
pam_27e404b60a75,PAM,Utt_Literature_Set03.txt,Utt,Literature_Set03,32,"Y Apung Quica inaus ne, e mequibat o ena dimdam ulining mipasubu ya qñg novelang babasana.",sentence,33,27,9,False
pam_cfa90d36fef7,PAM,Utt_Literature_Set03.txt,Utt,Literature_Set03,33,"“Ique rugung calulu,” ñganang Nena, “angga na camimu qñg manenaya at mamaua qñg damla ding masicanan a antimo icayung pagmaragul na niting balen tamu.”",sentence,35,26,10,False
pam_924d29f2a50b,PAM,Utt_Literature_Set03.txt,Utt,Literature_Set03,34,"Eca quiquiac. Ing lugud mu dina’nacung sicanan. Misan ayabac, cambe ning panilang ning aldo, dating cu queca.”",sentence,35,29,7,False
pam_aa12f21b7bc6,PAM,Utt_Literature_Set03.txt,Utt,Literature_Set03,35,"Pasibayu, qng maquiput a gasgas a painturu qng sirang cubu, tutuntu’neng pauli i’Oscar, mebinang payat at maputla.",sentence,35,26,10,False
pam_b9b739a4c07c,PAM,Utt_Literature_Set03.txt,Utt,Literature_Set03,36,Ing Jefe de Policia at ding adua nang caual dinatang la at disan da no ding dacal a taung bisang manaquit qng mete.,sentence,36,29,7,False
pam_37d887a13e34,PAM,Utt_Literature_Set03.txt,Utt,Literature_Set03,37,"Caring pasialbe ating malulunus. Atin naming ali, at deta buri rang mabayat pa canila ing parusa caya. Queti qng yatu ing bie macanian. Nung misan, aguiang matulid ing depatan mu, lalu capang mabigu. Nung lalabis ing ganaca’t capanupayan, ausan dana camang macmac at supilsupilan.",sentence,35,27,9,False
pam_fc528b2cf74a,PAM,Utt_Literature_Set03.txt,Utt,Literature_Set03,38,"“Maliare, gasulgasul ya—mapali ing sabo, tinuag ne ing singalung na, at e mimingat nun inia oyan mituang ñgan—oyan long ye sa baru—enia sana mababacbac a labi, guinucu!” ñganang Leopoldo. “Mimiñgat cayu, Luzing, ban e gulping dating ing sabo; oini ing daptan yo—sumpalan yeng bulung saguin—antimo ining canacu.”",sentence,35,29,7,False
pam_3658b9709472,PAM,Utt_Literature_Set03.txt,Utt,Literature_Set03,39,"Americanos at Filipinos misasalamuja la bangque. Detang mipapamuc alang pacauan qng caingquita ning tau, piabe no ning camatayan.",sentence,36,28,8,False
pam_34475bba95ce,PAM,Utt_Literature_Set03.txt,Utt,Literature_Set03,40,"Ngana qng ding cayang maguing anac dapat lang mibait timaua, at ban maliari ita, dapat qng ing igpara ene sa alipan.",sentence,35,28,7,False
pam_412a31f6c55b,PAM,Utt_ManilaShib1.txt,Utt,ManilaShib1,1,Kumakain ako ng mangga.,phrase,1,21,0,False
pam_19cce58d1c1b,PAM,Utt_Medical.txt,Utt,Medical,1,Posible ya pung lala nung e ya maagapan?,sentence,58,70,0,False
pam_b16471d59e48,PAM,Utt_Medical.txt,Utt,Medical,2,Atin ca waring inumang panulu ngene?,sentence,50,70,0,False
pam_a1ce901ca246,PAM,Utt_Medical.txt,Utt,Medical,3,Macaroc keng calusugan ing sobrang pamaninum alac,sentence,53,70,0,False
pam_75e647ece7a4,PAM,Utt_Medical.txt,Utt,Medical,4,Atin ca waring cakilala king pamilya mu a ating macanyan mu namang saket?,sentence,54,70,0,False
pam_efd70f812b29,PAM,Utt_Medical.txt,Utt,Medical,5,Ala yang ganang mangan.,phrase,54,70,0,False
pam_8dda3b48f3b4,PAM,Utt_Medical.txt,Utt,Medical,6,Pilang bulan ne pu ing bingut?,sentence,53,70,0,False
pam_8d79fe9c22c9,PAM,Utt_Medical.txt,Utt,Medical,7,Atin ca waring camaganac a ating capareung saket?,sentence,52,70,0,False
pam_00bb2af4dd32,PAM,Utt_Medical.txt,Utt,Medical,8,Magcasakit ya pung macmul,phrase,51,70,0,False
pam_d1f16ca4b9af,PAM,Utt_Medical.txt,Utt,Medical,9,Mayap a gatpanapun pu Doctor,sentence,53,70,0,False
pam_09cee2e457c0,PAM,Utt_Medical.txt,Utt,Medical,10,Tacpan me ing kailing mata mu at basan ding letra king dingding,sentence,52,70,0,False
pam_2775aba81cff,PAM,Utt_Medical.txt,Utt,Medical,11,Atin ca waring cakilala king pamilya mu a ating macanyan mu namang saket?,sentence,58,70,0,False
pam_e2950ba96772,PAM,Utt_Medical.txt,Utt,Medical,12,Mayap a gatpanapun Doc,phrase,51,70,0,False
pam_77b30e0c025f,PAM,Utt_Medical.txt,Utt,Medical,13,E cu pu tataba agyang nanung gawan cung mangan,sentence,49,70,0,False
pam_2d25cc153181,PAM,Utt_Medical.txt,Utt,Medical,14,Magcasakit cu pung pigilan ing pamani cu,sentence,46,70,0,False
pam_00db5071f8c4,PAM,Utt_Medical.txt,Utt,Medical,15,Atiu king daya yu wari ing macaniang saket?,sentence,53,70,0,False
pam_9aeb0b389c4c,PAM,Utt_Medical.txt,Utt,Medical,16,Atiu king daya yu wari ing macaniang saket?,sentence,56,70,0,False
pam_cfa4a5a04524,PAM,Utt_Medical.txt,Utt,Medical,17,Posible ya pung lala nung e ya maagapan?,sentence,55,70,0,False
pam_8bdfe7e20038,PAM,Utt_Medical.txt,Utt,Medical,18,Sabian mu nung nucarin masakit,sentence,54,70,0,False
pam_24f91080a09c,PAM,Utt_Medical.txt,Utt,Medical,19,Atin ca waring camaganac a ating capareung saket?,sentence,48,70,0,False
pam_19ea24aa79fb,PAM,Utt_Medical.txt,Utt,Medical,20,Tucnang na co king pamaninum alac,sentence,57,70,0,False
pam_9b59d7f99f35,PAM,Utt_Medical.txt,Utt,Medical,21,Alayu casi i Doctor ngeni,sentence,6,6,0,False
pam_50b11a023091,PAM,Utt_Medical.txt,Utt,Medical,22,Painawa co pa mu king bale king mapilan a aldo,sentence,6,6,0,False
pam_0a22a4f87697,PAM,Utt_Medical_Set02.txt,Utt,Medical_Set02,1,Makananu waring asasabing kumpletu bakuna?,sentence,55,68,3,False
pam_be93a9e366b5,PAM,Utt_Medical_Set02.txt,Utt,Medical_Set02,2,"Ampong uling dadakal la reng cancer cells, mangatambunan la reng normal cells kalupa ning red blood cell, malutung daya ampong platelets.",sentence,64,65,6,False
pam_1377a330def2,PAM,Utt_Medical_Set02.txt,Utt,Medical_Set02,3,Ing pamangilag queng mapaling pamangan ampong inuman ampong reng maparas ampong maslam a pamangan makasawup mu rin bang e ya lalu mairiti ing singo.,sentence,59,66,5,False
pam_124bd4972765,PAM,Utt_Medical_Set02.txt,Utt,Medical_Set02,4,Oneng ede agyung papagaral pamanulu i Romy reng keying pengari.,sentence,64,66,5,False
pam_e83ee83fb9d1,PAM,Utt_Medical_Set02.txt,Utt,Medical_Set02,5,Ing sakit atsan a iti karaniwang magumpisa queng libutad queng bandang babo ning pusun ampong gagapang ya papunta queng wanan ampong lalam a parti ning atsan queng wanan ning pusun.,sentence,62,65,6,False
pam_bf760faf6183,PAM,Utt_Medical_Set02.txt,Utt,Medical_Set02,6,"Ulit, emu pagpalit ing panulung mesubuk na queng panulung subukan pa.",sentence,63,67,4,False
pam_6c24bfdf3b72,PAM,Utt_Medical_Set02.txt,Utt,Medical_Set02,7,"Ing pamamawas keng obra, pamamaynawa at regular a insayu malyaring makasawup bang milako ing pasma.",sentence,65,66,5,False
pam_59bd0bdd1757,PAM,Utt_Medical_Set02.txt,Utt,Medical_Set02,8,Reng mangunang sintomas na niti karaniwan lang magluwat apat anggang liman aldo.,sentence,64,65,6,False
pam_d41a7f4d3b01,PAM,Utt_Medical_Set02.txt,Utt,Medical_Set02,9,"Ing kutang, makananung apangilagan iing pangakalbu?",sentence,64,66,5,False
pam_a9184fc7c580,PAM,Utt_Medical_Set02.txt,Utt,Medical_Set02,10,"Matinding sakit buntuk ampong pangalilyu, mapalyaring stroke, altaprisyun o tumor queng utak ing uli niti.",sentence,63,66,5,False
pam_88c4290f4437,PAM,Utt_Medical_Set02.txt,Utt,Medical_Set02,11,Kayari mung lumawe queng salamin ampong pakalawen ing kekang batal.,sentence,60,67,4,False
pam_9da1b0f7d739,PAM,Utt_Medical_Set02.txt,Utt,Medical_Set02,12,"Patse memakbung ya ing tigsa, dapat yang wasan sabun ampong danum angga queng milako ngan ing nana.",sentence,65,65,6,False
pam_289a00c3ce92,PAM,Utt_Medical_Set02.txt,Utt,Medical_Set02,13,Kaybat atin neg sintomas kalupa ning daraya ya.,sentence,62,65,6,False
pam_ab8ebc0ae287,PAM,Utt_Medical_Set02.txt,Utt,Medical_Set02,14,Pabayu bayu ya ing lage ning sakitang anak. Paburitu key an.,sentence,59,65,6,False
pam_1bf216f29d7b,PAM,Utt_Medical_Set02.txt,Utt,Medical_Set02,15,"Pero queng tutung biye, nanu pin wari ing sakit a iti ampong nanu ing paralan bang makapangilag kaniti.",sentence,65,62,9,False
pam_3075d9d976ae,PAM,Utt_Medical_Set02.txt,Utt,Medical_Set02,16,Ing kakulangan king calcium malyaring maging sangkan king problema king butul kalupa ning osteoporosis lalu na kareng babayi.,sentence,61,59,12,False
pam_e08c9f80a042,PAM,Utt_Medical_Set02.txt,Utt,Medical_Set02,17,"Meopera ya pu oneng kareng milabas a aldo, mibalik na naman ing pangaraya na, nanu pu waring dahilan na niti?",sentence,61,61,10,False
pam_a8bc65a1ab9a,PAM,Utt_Medical_Set02.txt,Utt,Medical_Set02,18,Ingatan me iti kalupa ning pamaningat mu kareng parti ning katawan mung akakit.,sentence,63,61,10,False
pam_d9c21325ebc8,PAM,Utt_Medical_Set02.txt,Utt,Medical_Set02,19,"Ing kutang, makananung apangilagan iing pangakalbu?",sentence,65,61,10,False
pam_d59cffb3a825,PAM,Utt_Medical_Set02.txt,Utt,Medical_Set02,20,Reng lalaking ala pang prostatitis malawut lang midinan nung pane yang aktibu keng sex at reng lalaking midinan na misan malyaring dumitak ing pamagbalik na niti nung maging mas aktibu yak eng sex.,sentence,66,61,9,False
pam_c649d2e03d78,PAM,Utt_Medical_Set02.txt,Utt,Medical_Set02,21,Ing mapaling panaun o matas a sikat ning aldo ya ring sangkan kareng singo.,sentence,8,8,0,False
pam_a64795ecd0cf,PAM,Utt_Medical_Set02.txt,Utt,Medical_Set02,22,"Ing sintomas ning bulutung lagnat, sipung, kuku amppong aliwang manggatal queng buung katawan.",sentence,8,8,0,False
pam_5d4ae9369c9e,PAM,Utt_Medical_Set02.txt,Utt,Medical_Set02,23,"Patse ala neng tibuk ing pusu, ala na mu ring biye.",sentence,8,8,0,False
pam_322421e1e962,PAM,Utt_Medical_Set02.txt,Utt,Medical_Set02,24,Atin bang panulu queng pasma?,sentence,8,8,0,False
pam_b31d24372e5d,PAM,Utt_Medical_Set02.txt,Utt,Medical_Set02,25,"Patakman takman mu, kaluguran.",phrase,8,8,0,False
pam_d4b8504e608c,PAM,Utt_Medical_Set02.txt,Utt,Medical_Set02,26,"Dalyawat, malyari yang ulwan queng antibiotic oneng dapat yang tukyan ing payu ning talapanulu bang e mikontra queng antibiotic.",sentence,8,8,0,False
pam_7e6a834c6a81,PAM,Utt_Medical_Set02.txt,Utt,Medical_Set02,27,Ing pamangilag queng mapaling pamangan ampong inuman ampong reng maparas ampong maslam a pamangan makasawup mu rin bang e ya lalu mairiti ing singo.,sentence,8,8,0,False
pam_855934a2f247,PAM,Utt_Medical_Set02.txt,Utt,Medical_Set02,28,Antibiotic ing panulu queng leptospirosis oneng e malyari kabud mu sasaling ordinaryung panulu antimo Amoxicillin uling eya karapat dapat a panulu para queng sakit a iti.,sentence,8,7,1,False
pam_c5cc0fca830d,PAM,Utt_Medical_Set02.txt,Utt,Medical_Set02,29,"Ing gawan mu pikit-pikit mula mu reng kekan mata, bagya bagya ng mibalik ing lino nito lawe.",sentence,8,8,0,False
pam_87d51e3e66d5,PAM,Utt_Medical_Set02.txt,Utt,Medical_Set02,30,"Keni, kinwentu na ngan ing makasaya ampong makatulang kwentu tungkul king pamaplanung pamilya.",sentence,8,8,0,False
pam_496d74a5bc11,PAM,Utt_Medical_Set03.txt,Utt,Medical_Set03,1,Antibiotic ing panulu queng leptospirosis oneng e malyari kabud mu sasaling ordinaryung panulu antimo Amoxicillin uling eya karapat dapat a panulu para queng sakit a iti.,sentence,32,30,6,False
pam_b62aba47189a,PAM,Utt_Medical_Set03.txt,Utt,Medical_Set03,2,"Ing babi at baka matas keng taba ampong kolesterol at malyaring mibara king kekatang pusu, utak ampong uyat.",sentence,29,33,3,False
pam_ba8131a40f36,PAM,Utt_Medical_Set03.txt,Utt,Medical_Set03,3,Ing sangkan ning batu keng batu o kidney stones ing kakulangan keng danum.,sentence,34,31,5,False
pam_f04dd9fe71a8,PAM,Utt_Medical_Set03.txt,Utt,Medical_Set03,4,"Ing buri ng sabyan dakal ka isipan, dakal problema at kulang ka pondu nya sakit ka talaga buntuk.",sentence,32,32,4,False
pam_969ed2822fdd,PAM,Utt_Medical_Set03.txt,Utt,Medical_Set03,5,Nanu pang dapat panayan ngening libu-libung Pilipino na reng mamate pauli ning mal a panulu?,sentence,33,32,4,False
pam_200946b1e910,PAM,Utt_Medical_Set03.txt,Utt,Medical_Set03,6,Tuknang ing pamanyigarilyu.,phrase,33,33,3,False
pam_76d4718512e1,PAM,Utt_Medical_Set03.txt,Utt,Medical_Set03,7,Antibiotic ing panulu queng leptospirosis oneng e malyari kabud mu sasaling ordinaryung panulu antimo Amoxicillin uling eya karapat dapat a panulu para queng sakit a iti.,sentence,33,32,4,False
pam_22375c483e4d,PAM,Utt_Medical_Set03.txt,Utt,Medical_Set03,8,Ing metung basung soft drinks atin yang pitung kutsaritang asukal.,sentence,32,32,4,False
pam_1931797872b3,PAM,Utt_Medical_Set03.txt,Utt,Medical_Set03,9,Ing taba mabubuu yak eng sobrang pamangan a kailangan ning katawan bang adinan neng sikanan ing gagawan na ning tawu keng pialdo-aldo.,sentence,31,31,5,False
pam_280b21221d38,PAM,Utt_Medical_Set03.txt,Utt,Medical_Set03,10,"Ing Butika ning Balen yang metung a proyektu ng Pangulung GMA, dating sekretarya ning PITC Obet Pagdanganan ampo ing sekretarya ning departamentu ning kalusugan I Francisco Duque.",sentence,31,29,7,False
pam_b5e30a2b9e7f,PAM,Utt_Medical_Set03.txt,Utt,Medical_Set03,11,Ing asuk ning sigarilyu yang manyira keng sabat da reng uyat ampong apakibalwan mu rin na yang magpakaskup kareng kekatamung uyat.,sentence,30,32,4,False
pam_1dfd309eac21,PAM,Utt_Medical_Set03.txt,Utt,Medical_Set03,12,Kapilan wari ligtas makipagtalik bang eya muktut ing babayi?,sentence,32,31,5,False
pam_f7395b21cc4d,PAM,Utt_Medical_Set03.txt,Utt,Medical_Set03,13,Anthony Ang ning Manila Doctors Hostipal.,sentence,32,31,5,False
pam_007e40a9c337,PAM,Utt_Medical_Set03.txt,Utt,Medical_Set03,14,Ing asin kasi kanu ing manimbang queng danum tamu katawan kabang ing danum naman yang makaparimla queng da reng glands tamung magpapawas queng palad.,sentence,32,30,6,False
pam_3f7107ffce55,PAM,Utt_Medical_Set03.txt,Utt,Medical_Set03,15,Ing asin kasi kanu ing manimbang queng danum tamu katawan kabang ing danum naman yang makaparimla queng da reng glands tamung magpapawas queng palad.,sentence,33,30,6,False
pam_25df9c84a4fb,PAM,Utt_Medical_Set03.txt,Utt,Medical_Set03,16,Ing pamamangan kung yoghurt at pamaninum kung probiotics makasawup ya keng pamagdagdag keng mayap a baktirya ing lactobacillus para king atyan.,sentence,32,30,6,False
pam_ded2f17e4908,PAM,Utt_Medical_Set03.txt,Utt,Medical_Set03,17,"Ing antibiotic yang e panulu king matas a prisyun ning daya, sakit buntuk o pamanyuka.",sentence,32,30,6,False
pam_43a68b4cb46a,PAM,Utt_Medical_Set03.txt,Utt,Medical_Set03,18,Buri mu waring abalu ing liim da reng tagalutu kareng mangasanting a otel keng Menila?,sentence,34,32,4,False
pam_45135288446b,PAM,Utt_Medical_Set03.txt,Utt,Medical_Set03,19,"Pekatawli, nung atin cang matindi sakit pusu, e malyaring gumamit kanini.",sentence,34,33,3,False
pam_b3edfd7298f0,PAM,Utt_Medical_Set03.txt,Utt,Medical_Set03,20,Makanyan talaga ing biye!,phrase,33,32,4,False
pam_38193725b706,PAM,Utt_News.txt,Utt,News,1,Binulusuc ing penakitan ning Del Monte Pacific,sentence,60,69,1,False
pam_a5c6127e3b28,PAM,Utt_News.txt,Utt,News,2,Reforma king economia migresulta king pamibaba ning utang ning bansa,sentence,64,67,3,False
pam_dbff4ca019fa,PAM,Utt_News.txt,Utt,News,3,Sinabi na namang Aspe a surian no ning agencia ding libru da ding mesabing establisimiento ban abalu nung ninu caring makibandi deti ing migdeclarang ustung panakitan ning carelang negocio.,sentence,63,66,4,False
pam_a0316bba725c,PAM,Utt_News.txt,Utt,News,4,Capagnasan ning presidente a adinang apulung milyong obra ding manintun obra anggang mayari ing cayang terminu king banuang aduang libu at apulu,sentence,60,66,4,False
pam_482157766179,PAM,Utt_News.txt,Utt,News,5,Gumastus labing atlung bilyong pesus ing gobierno king pamagbie king OPSF,sentence,59,65,5,False
pam_f12393c04df1,PAM,Utt_News.txt,Utt,News,6,"Mebalu a king saup ning cigar, mica atin na ring supply ning electricidad ding mangalating marangle king Batangas",sentence,63,67,3,False
pam_853ad57b12ce,PAM,Utt_News.txt,Utt,News,7,Malati yamu ing efecto ning ayun king pambansang economia ning Indonesia,sentence,64,65,5,False
pam_dbd826808557,PAM,Utt_News.txt,Utt,News,8,"Pauli niti, minta ya I Congressman Baterina king Malacanang ban pakisabian ing presidente dikil king pondu ning proyecto",sentence,62,66,4,False
pam_ee0dba3c8af5,PAM,Utt_News.txt,Utt,News,9,Minuna neng migpasiag ing mesabing compania a itucnang ing centru ning carelang operacion king Subic pangaras ning Deciembre banuang aduang libu at walu nung nucarin paplanu da ing pamaglipat king China.,sentence,61,66,4,False
pam_f905a88dfa1b,PAM,Utt_News.txt,Utt,News,10,Isinup para king produccion ning mais ing walung dalan libong pesus ipautang ning ADB king Filipinas,sentence,56,65,5,False
pam_dfed768496c1,PAM,Utt_News.txt,Utt,News,11,Planu ning Banco Central ning Filipinas a ilaco king circulacion ing tantiang limampulung bilyung pesus labis a salapi,sentence,66,65,5,False
pam_52b4e633d25e,PAM,Utt_News.txt,Utt,News,12,"Agpang cang Presidente Arroyo, king pamakipagpulung niti caring negociante, ila canu paua lang magnasa a mibulus puhunan keti Filipinas ngening paangat na ing economia ning bansa",sentence,60,66,4,False
pam_7c15e5879706,PAM,Utt_News.txt,Utt,News,13,"E magobra caring babaual dang bansa, nganing POEA",sentence,66,65,5,False
pam_34a66c926352,PAM,Utt_News.txt,Utt,News,14,Makibat ya king pamangailangan ding memalen ing pamaglabung ning economia,sentence,58,63,7,False
pam_cbc641490e68,PAM,Utt_News.txt,Utt,News,15,Resulta na canu niti ing balaus a pamibaba ning pesus laban king dollar,sentence,65,65,5,False
pam_6218f581678c,PAM,Utt_News.txt,Utt,News,16,Ipinilit na a alang pondung misadia ding mangalating cumpaniang iti ban dinan nang proteccion ing capaligiran a maliaring masira king carelang operacion,sentence,33,33,2,False
pam_18ccc8c265f9,PAM,Utt_News.txt,Utt,News,17,Titiyacan nang PGMA king yatu ing determinacion ding Filipino king pamisugpu caring terorista,sentence,33,33,2,False
pam_98fa822cfc2d,PAM,Utt_News.txt,Utt,News,18,Maingat ngening pagaralan ning local a capamalan ning lungsud ning Menila nung nanu-nanung caso ing maliaring isampa laban caring kilalang personalidad a mitalacad negocio king baywalk king kecaban ning Roxas Boulevard,sentence,33,32,3,False
pam_72af83b6af9b,PAM,Utt_News.txt,Utt,News,19,Ipinilit na a alang pondung misadia ding mangalating cumpaniang iti ban dinan nang proteccion ing capaligiran a maliaring masira king carelang operacion,sentence,33,29,6,False
pam_82aaee7a8ae5,PAM,Utt_News.txt,Utt,News,20,Masanting ing plataforma king economia,sentence,34,31,4,False
pam_9cccb9e110c1,PAM,Utt_News.txt,Utt,News,21,Maliaring e na mag-import asucal ing Filipinas king paniatang ning banuang aduang libu at pitu,sentence,32,31,4,False
pam_c5db09834924,PAM,Utt_News.txt,Utt,News,22,Bagiang mibagsac ing alaga ning pesus king pangabuclat ning libayan napun,sentence,34,30,5,False
pam_fd33196825d1,PAM,Utt_News.txt,Utt,News,23,Mecatipid ya ing gobiernong maigit apat a pulung milyong pesus king pamamayad interes king utang,sentence,30,30,5,False
pam_065dbf252df9,PAM,Utt_News.txt,Utt,News,24,"King pamilibayan napun, binarug ya iti king limampulu’t metung a pesus at pitumpulu’t metung a centimus contra king dollar bayu balaus migsara king limapulu’t metung a pesus at anamapulu’t siam a centimus.",sentence,34,28,7,False
pam_2283faee7793,PAM,Utt_News.txt,Utt,News,25,"Para king banuang iti, asaang mabut king aduang dalan at limampulu anggang atlung dalang tonelada ing sagiuang manggang Filipinu ing ailuslus king Estados Unidos mu",sentence,34,30,5,False
pam_7a15683b3c02,PAM,Utt_News.txt,Utt,News,26,"Agpang caring negociante, resulta iti ning masican a inflows bunga naman ning kacabang vacacion king Semana Santa",sentence,31,30,5,False
pam_ef502efc11c1,PAM,Utt_News.txt,Utt,News,27,Bunga ya iti ning balaus a pamagtas ning alaga ning curudu king pangyatung palengki,sentence,33,32,3,False
pam_ec9fe31013b8,PAM,Utt_News.txt,Utt,News,28,Meging matamle ing pesus contra dollar king pamaniara ning libayan king mercado,sentence,34,30,5,False
pam_e4826315ecb8,PAM,Utt_News.txt,Utt,News,29,Mitas ing puhunan ning bansa king mumunang anam a bulan ning banua,sentence,34,31,4,False
pam_8437a3e10d8b,PAM,Utt_News.txt,Utt,News,30,Asaang baba ing utang panglual ning Filipinas,sentence,30,30,5,False
pam_ea537bce56b0,PAM,Utt_News.txt,Utt,News,31,Mangat ing economia king banuang aduang libu at apulu agpang kang Teves,sentence,6,5,1,False
